project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PAEN-AU	8050031	EGAN00001544936	EGAZ00001283781	20170511_EGA_PNET_RNA/8a57fa4d-2109-42bf-aabb-060262bfe301.bam.gpg	EGAF00001643145	b55031a20d8306eea23e0c295feba04f	f750f2e218f240ae74626a3b51e1ae58	EGAD00001003336
PAEN-AU	8068612	EGAN00001544937	EGAZ00001283782	20170511_EGA_PNET_RNA/782fc828-b4ce-417b-ac76-1fbe6915cc08.bam.gpg	EGAF00001643144	3c2fa9af021b38c38dea5503152e7561	9e722ecf6a329babe5b42705a7645234	EGAD00001003336
PAEN-AU	8049820	EGAN00001544932	EGAZ00001283777	20170511_EGA_PNET_RNA/c3181ef6-bce6-4bcf-b141-4f17e14f9e7f.bam.gpg	EGAF00001643149	ff28f933ade7359081bf0bea65856bd4	550a68e0962715c4eed7b36a9435b274	EGAD00001003336
PAEN-AU	8049796	EGAN00001544933	EGAZ00001283778	20170511_EGA_PNET_RNA/26709d15-d4d4-4851-8a29-41604b88b236.bam.gpg	EGAF00001643148	e7929c0461cedfbdea25089506bcd870	cbdf8c1583beea4d436f2e2a19afa98b	EGAD00001003336
PAEN-AU	8067514	EGAN00001431902	EGAZ00001235364	20160818_PNET/8f07e384-f116-4d5d-9859-bb3520b149b8.bam.gpg	EGAF00001331558	395765ae47b049ef749e93dfbec03c56	3a89cd0c3f47a270e83548f6e5572664	EGAD00001002684
PAEN-AU	8067513	EGAN00001431903	EGAZ00001235365	20160818_PNET/8ece51ff-72f2-489b-8841-09c666dbdcf0.bam.gpg	EGAF00001331559	711694dc852ded5463ca5f59b6ca2c0d	fe0e080d2eb49dde230af50c7439ce5a	EGAD00001002684
PAEN-AU	8057642	EGAN00001431896	EGAZ00001235358	20160818_PNET/0863a27e-cb57-4ac8-8feb-43f90b7f7684.bam.gpg	EGAF00001331552	4004af0c6edcbe02a1bbeb4f1ff739e3	ff3d090b258883fe794c9ffb063689af	EGAD00001002684
PAEN-AU	8057643	EGAN00001431897	EGAZ00001235359	20160818_PNET/30dd7c5a-b908-4e80-b898-9a1090ecc71f.bam.gpg	EGAF00001331553	3309a9d8fabd6630e2b2647097c30ad3	e39d38b0af9f1a1879224d48df7476bd	EGAD00001002684
PAEN-AU	8057636	EGAN00001431894	EGAZ00001235356	20160818_PNET/6b7d0cd1-d5f4-4883-a185-e259eb09e411.bam.gpg	EGAF00001331550	2398bf8bb7924ce5267645eb0fc70679	4ffdc0bb010e3e127b43b5cd624cb3ee	EGAD00001002684
PAEN-AU	8057637	EGAN00001431895	EGAZ00001235357	20160818_PNET/8519b2b5-e868-4983-9d02-f159f9d55d1d.bam.gpg	EGAF00001331551	c66be5ae4c76abc9febd9876f3946a01	9868556874afcf9010a1f7cbe2cd94d0	EGAD00001002684
